"State","Year","Sector","Value"
"Missouri",2016,"Transportation & Utilities",3.8349224219822
"Montana",1990,"Transportation & Utilities",5.3481331987891
"Montana",1991,"Transportation & Utilities",5.26835693118209
"Montana",1992,"Transportation & Utilities",5.02210991787745
"Montana",1993,"Transportation & Utilities",4.94319926312558
"Montana",1994,"Transportation & Utilities",4.78848413631022
"Montana",1995,"Transportation & Utilities",4.74971558589306
"Montana",1996,"Transportation & Utilities",4.53289110005528
"Montana",1997,"Transportation & Utilities",4.49591280653951
"Montana",1998,"Transportation & Utilities",4.44503593292521
"Montana",1999,"Transportation & Utilities",4.38070404172099
"Montana",2000,"Transportation & Utilities",4.26891615541922
"Montana",2001,"Transportation & Utilities",4.06234031681145
"Montana",2002,"Transportation & Utilities",3.91710892089967
"Montana",2003,"Transportation & Utilities",3.74718960779415
"Montana",2004,"Transportation & Utilities",3.62706913339825
"Montana",2005,"Transportation & Utilities",3.64025695931478
"Montana",2006,"Transportation & Utilities",3.66275051831375
"Montana",2007,"Transportation & Utilities",3.64782706597613
"Montana",2008,"Transportation & Utilities",3.55215827338129
"Montana",2009,"Transportation & Utilities",3.5905805549079
"Montana",2010,"Transportation & Utilities",3.64400840925017
"Montana",2011,"Transportation & Utilities",3.71143586174901
"Montana",2012,"Transportation & Utilities",3.88371564842153
"Montana",2013,"Transportation & Utilities",4.05706642888988
"Montana",2014,"Transportation & Utilities",4.06091370558376
"Montana",2015,"Transportation & Utilities",3.96447140381282
"Montana",2016,"Transportation & Utilities",3.91276459268762
"Nebraska",1990,"Transportation & Utilities",4.70588235294118
"Nebraska",1991,"Transportation & Utilities",4.71112311015119
"Nebraska",1992,"Transportation & Utilities",4.75873986441579
"Nebraska",1993,"Transportation & Utilities",4.7037422037422
"Nebraska",1994,"Transportation & Utilities",4.66775122012264
"Nebraska",1995,"Transportation & Utilities",4.64464220407168
"Nebraska",1996,"Transportation & Utilities",4.57687723480334
"Nebraska",1997,"Transportation & Utilities",4.82517482517482
"Nebraska",1998,"Transportation & Utilities",4.89828389589726
"Nebraska",1999,"Transportation & Utilities",4.94364468251311
"Nebraska",2000,"Transportation & Utilities",4.91785323110624
"Nebraska",2001,"Transportation & Utilities",4.91571506253399
"Nebraska",2002,"Transportation & Utilities",4.92864983534577
"Nebraska",2003,"Transportation & Utilities",5.07825325599212
"Nebraska",2004,"Transportation & Utilities",5.30771735591013
"Nebraska",2005,"Transportation & Utilities",5.60017132455295
"Nebraska",2006,"Transportation & Utilities",5.64780539397144
"Nebraska",2007,"Transportation & Utilities",5.84442595673877
"Nebraska",2008,"Transportation & Utilities",5.78708479471838
"Nebraska",2009,"Transportation & Utilities",5.53859113404233
"Nebraska",2010,"Transportation & Utilities",5.42857142857143
"Nebraska",2011,"Transportation & Utilities",5.47973965987823
"Nebraska",2012,"Transportation & Utilities",5.47125012903892
"Nebraska",2013,"Transportation & Utilities",5.40650821177191
"Nebraska",2014,"Transportation & Utilities",5.35858178887994
"Nebraska",2015,"Transportation & Utilities",5.424739195231
"Nebraska",2016,"Transportation & Utilities",5.14285714285714
"Nevada",1990,"Transportation & Utilities",3.76811594202898
"Nevada",1991,"Transportation & Utilities",4.02481705377028
"Nevada",1992,"Transportation & Utilities",3.94551432597464
"Nevada",1993,"Transportation & Utilities",4.00536033353186
"Nevada",1994,"Transportation & Utilities",3.94255520932123
"Nevada",1995,"Transportation & Utilities",3.99440274774202
"Nevada",1996,"Transportation & Utilities",3.90319136315103
"Nevada",1997,"Transportation & Utilities",3.8845851577411
"Nevada",1998,"Transportation & Utilities",3.90970947186521
"Nevada",1999,"Transportation & Utilities",3.95687112196114
"Nevada",2000,"Transportation & Utilities",4.11919368974584
"Nevada",2001,"Transportation & Utilities",4.08027392048697
"Nevada",2002,"Transportation & Utilities",4.03041825095057
"Nevada",2003,"Transportation & Utilities",3.90517320591749
"Nevada",2004,"Transportation & Utilities",3.83447557907521
"Nevada",2005,"Transportation & Utilities",3.86753883892069
"Nevada",2006,"Transportation & Utilities",4.00906533291654
"Nevada",2007,"Transportation & Utilities",4.21663442940039
"Nevada",2008,"Transportation & Utilities",4.3684710351377
"Nevada",2009,"Transportation & Utilities",4.49399059397318
"Nevada",2010,"Transportation & Utilities",4.53569511540526
"Nevada",2011,"Transportation & Utilities",4.62823132273252
"Nevada",2012,"Transportation & Utilities",4.71698113207547
"Nevada",2013,"Transportation & Utilities",4.67512560674444
"Nevada",2014,"Transportation & Utilities",4.76856038806216
"Nevada",2015,"Transportation & Utilities",4.82961315434109
"Nevada",2016,"Transportation & Utilities",4.90037695207324
"New Hampshire",1990,"Transportation & Utilities",2.44094488188976
"New Hampshire",1991,"Transportation & Utilities",2.5103734439834
"New Hampshire",1992,"Transportation & Utilities",2.52618607516944
"New Hampshire",1993,"Transportation & Utilities",2.64729299363057
"New Hampshire",1994,"Transportation & Utilities",2.67686424474187
"New Hampshire",1995,"Transportation & Utilities",2.55744996293551
"New Hampshire",1996,"Transportation & Utilities",2.4385838150289
"New Hampshire",1997,"Transportation & Utilities",2.56095421855815
"New Hampshire",1998,"Transportation & Utilities",2.64900662251656
"New Hampshire",1999,"Transportation & Utilities",2.75714049859666
"New Hampshire",2000,"Transportation & Utilities",2.68531918314842
"New Hampshire",2001,"Transportation & Utilities",2.51993620414673
"New Hampshire",2002,"Transportation & Utilities",2.55663430420712
"New Hampshire",2003,"Transportation & Utilities",2.5591188856495
"New Hampshire",2004,"Transportation & Utilities",2.45653214228745
"New Hampshire",2005,"Transportation & Utilities",2.45283018867925
"New Hampshire",2006,"Transportation & Utilities",2.42877160205511
"New Hampshire",2007,"Transportation & Utilities",2.37874575223973
"New Hampshire",2008,"Transportation & Utilities",2.32737361282367
"New Hampshire",2009,"Transportation & Utilities",2.31075697211155
"New Hampshire",2010,"Transportation & Utilities",2.32483565816899
"New Hampshire",2011,"Transportation & Utilities",2.35969387755102
"New Hampshire",2012,"Transportation & Utilities",2.336227308603
"New Hampshire",2013,"Transportation & Utilities",2.34852043212776
"New Hampshire",2014,"Transportation & Utilities",2.33854731299365
"New Hampshire",2015,"Transportation & Utilities",2.34720317024844
"New Hampshire",2016,"Transportation & Utilities",2.42406105042646
"New Jersey",1990,"Transportation & Utilities",4.56696379443161
"New Jersey",1991,"Transportation & Utilities",4.63720052604494
"New Jersey",1992,"Transportation & Utilities",4.65237392587449
"New Jersey",1993,"Transportation & Utilities",4.69806348115045
"New Jersey",1994,"Transportation & Utilities",4.85070422535211
"New Jersey",1995,"Transportation & Utilities",4.89269431780274
"New Jersey",1996,"Transportation & Utilities",4.86919204423537
"New Jersey",1997,"Transportation & Utilities",4.83576151819795
"New Jersey",1998,"Transportation & Utilities",4.86072753097136
"New Jersey",1999,"Transportation & Utilities",4.85917117301827
"New Jersey",2000,"Transportation & Utilities",4.84545113252409
"New Jersey",2001,"Transportation & Utilities",4.6648324162081
"New Jersey",2002,"Transportation & Utilities",4.524693836579
"New Jersey",2003,"Transportation & Utilities",4.46639521439702
"New Jersey",2004,"Transportation & Utilities",4.39565934890234
"New Jersey",2005,"Transportation & Utilities",4.31435643564356
"New Jersey",2006,"Transportation & Utilities",4.31781898563183
"New Jersey",2007,"Transportation & Utilities",4.30977421490035
"New Jersey",2008,"Transportation & Utilities",4.31787883276552
"New Jersey",2009,"Transportation & Utilities",4.24237757930397
"New Jersey",2010,"Transportation & Utilities",4.23007011165931
"New Jersey",2011,"Transportation & Utilities",4.25962962000987
"New Jersey",2012,"Transportation & Utilities",4.24832404387024
"New Jersey",2013,"Transportation & Utilities",4.22030928620401
"New Jersey",2014,"Transportation & Utilities",4.25344380367171
"New Jersey",2015,"Transportation & Utilities",4.41517045596036
"New Jersey",2016,"Transportation & Utilities",4.63501410869832
"New Mexico",1990,"Transportation & Utilities",3.80771881461061
"New Mexico",1991,"Transportation & Utilities",3.68978476255552
"New Mexico",1992,"Transportation & Utilities",3.64089775561097
"New Mexico",1993,"Transportation & Utilities",3.59310124560843
"New Mexico",1994,"Transportation & Utilities",3.37745321770881
"New Mexico",1995,"Transportation & Utilities",3.42907385697538
"New Mexico",1996,"Transportation & Utilities",3.21048085228909
"New Mexico",1997,"Transportation & Utilities",3.21806633733239
"New Mexico",1998,"Transportation & Utilities",3.23611111111111
"New Mexico",1999,"Transportation & Utilities",3.20679731396464
"New Mexico",2000,"Transportation & Utilities",3.18206229860365
"New Mexico",2001,"Transportation & Utilities",3.0243000528262
"New Mexico",2002,"Transportation & Utilities",2.97611277901057
"New Mexico",2003,"Transportation & Utilities",2.93965961835998
"New Mexico",2004,"Transportation & Utilities",2.93522267206478
"New Mexico",2005,"Transportation & Utilities",2.88116730555212
"New Mexico",2006,"Transportation & Utilities",2.88392213410238
"New Mexico",2007,"Transportation & Utilities",2.9631385563589
"New Mexico",2008,"Transportation & Utilities",2.8932451582428
"New Mexico",2009,"Transportation & Utilities",2.75726243229936
"New Mexico",2010,"Transportation & Utilities",2.71346776201145
"New Mexico",2011,"Transportation & Utilities",2.80478683620045
"New Mexico",2012,"Transportation & Utilities",2.89548900211259
"New Mexico",2013,"Transportation & Utilities",2.89515830972034
"New Mexico",2014,"Transportation & Utilities",2.93830772982199
"New Mexico",2015,"Transportation & Utilities",2.97101449275362
"New Mexico",2016,"Transportation & Utilities",2.93763544425716
"New York",1990,"Transportation & Utilities",3.65467134776672
"New York",1991,"Transportation & Utilities",3.61146019777346
"New York",1992,"Transportation & Utilities",3.55001230394633
"New York",1993,"Transportation & Utilities",3.55083029044037
"New York",1994,"Transportation & Utilities",3.47490347490348
"New York",1995,"Transportation & Utilities",3.43550187760073
"New York",1996,"Transportation & Utilities",3.40530723438604
"New York",1997,"Transportation & Utilities",3.35356393739683
"New York",1998,"Transportation & Utilities",3.31728782242968
"New York",1999,"Transportation & Utilities",3.27271005020366
"New York",2000,"Transportation & Utilities",3.26264652343795
"New York",2001,"Transportation & Utilities",3.26411224537361
"New York",2002,"Transportation & Utilities",3.14863697162676
"New York",2003,"Transportation & Utilities",3.15042223995617
"New York",2004,"Transportation & Utilities",3.13701823517578
"New York",2005,"Transportation & Utilities",3.14219672169618
"New York",2006,"Transportation & Utilities",3.15558241707153
"New York",2007,"Transportation & Utilities",3.14478392513075
"New York",2008,"Transportation & Utilities",3.14329983822088
"New York",2009,"Transportation & Utilities",3.096018735363
"New York",2010,"Transportation & Utilities",3.07105321676439
"New York",2011,"Transportation & Utilities",3.04075488239569
"New York",2012,"Transportation & Utilities",3.00280838193994
"New York",2013,"Transportation & Utilities",3.00111982082867
"New York",2014,"Transportation & Utilities",3.05139539486706
"New York",2015,"Transportation & Utilities",3.07556073908489
"New York",2016,"Transportation & Utilities",3.07580966166094
"North Carolina",1990,"Transportation & Utilities",3.78625563621247
"North Carolina",1991,"Transportation & Utilities",3.91393243111674
"North Carolina",1992,"Transportation & Utilities",3.97150942796273
"North Carolina",1993,"Transportation & Utilities",4.02870607077956
"North Carolina",1994,"Transportation & Utilities",3.97686620558073
"North Carolina",1995,"Transportation & Utilities",3.82766807574266
"North Carolina",1996,"Transportation & Utilities",3.68831609292861
"North Carolina",1997,"Transportation & Utilities",3.57103765323993
"North Carolina",1998,"Transportation & Utilities",3.49799164738116
"North Carolina",1999,"Transportation & Utilities",3.43447989192559
"North Carolina",2000,"Transportation & Utilities",3.46351306480039
"North Carolina",2001,"Transportation & Utilities",3.44464423323915
"North Carolina",2002,"Transportation & Utilities",3.29065734922166
"North Carolina",2003,"Transportation & Utilities",3.29821225804748
"North Carolina",2004,"Transportation & Utilities",3.31264020032344
"North Carolina",2005,"Transportation & Utilities",3.28220858895706
"North Carolina",2006,"Transportation & Utilities",3.25217348227776
"North Carolina",2007,"Transportation & Utilities",3.14401622718053
"North Carolina",2008,"Transportation & Utilities",3.06243493838817
"North Carolina",2009,"Transportation & Utilities",2.99180327868852
"North Carolina",2010,"Transportation & Utilities",2.96671490593343
"North Carolina",2011,"Transportation & Utilities",3.03324311903181
"North Carolina",2012,"Transportation & Utilities",3.03037904824022
"North Carolina",2013,"Transportation & Utilities",3.04673634391639
"North Carolina",2014,"Transportation & Utilities",3.09933326891487
"North Carolina",2015,"Transportation & Utilities",3.16251208640898
"North Carolina",2016,"Transportation & Utilities",3.15675476393465
"North Dakota",1990,"Transportation & Utilities",5.26711813393529
"North Dakota",1991,"Transportation & Utilities",5.13673318551367
"North Dakota",1992,"Transportation & Utilities",5.12265512265512
"North Dakota",1993,"Transportation & Utilities",5.37030537030537
"North Dakota",1994,"Transportation & Utilities",5.73270013568521
"North Dakota",1995,"Transportation & Utilities",5.16898608349901
"North Dakota",1996,"Transportation & Utilities",4.76190476190476
"North Dakota",1997,"Transportation & Utilities",4.45717924227953
"North Dakota",1998,"Transportation & Utilities",4.47574334898279
"North Dakota",1999,"Transportation & Utilities",4.04445816610065
"North Dakota",2000,"Transportation & Utilities",3.96704302715899
"North Dakota",2001,"Transportation & Utilities",3.94297846527146
"North Dakota",2002,"Transportation & Utilities",3.9417828987265
"North Dakota",2003,"Transportation & Utilities",3.93866506313891
"North Dakota",2004,"Transportation & Utilities",3.90648120745783
"North Dakota",2005,"Transportation & Utilities",3.88743835219031
"North Dakota",2006,"Transportation & Utilities",3.91822827938671
"North Dakota",2007,"Transportation & Utilities",3.93415178571429
"North Dakota",2008,"Transportation & Utilities",4.05662945820855
"North Dakota",2009,"Transportation & Utilities",4.09053722388874
"North Dakota",2010,"Transportation & Utilities",4.25531914893617
"North Dakota",2011,"Transportation & Utilities",4.89157841654059
"North Dakota",2012,"Transportation & Utilities",5.71095571095571
"North Dakota",2013,"Transportation & Utilities",5.8955895589559
"North Dakota",2014,"Transportation & Utilities",6.11448395490026
"North Dakota",2015,"Transportation & Utilities",5.88754134509372
"North Dakota",2016,"Transportation & Utilities",5.24379024839006
"Ohio",1990,"Transportation & Utilities",3.10304569567622
"Ohio",1991,"Transportation & Utilities",3.05482920350309
"Ohio",1992,"Transportation & Utilities",3.10456505146771
"Ohio",1993,"Transportation & Utilities",3.15556188113779
"Ohio",1994,"Transportation & Utilities",3.27029156816391
"Ohio",1995,"Transportation & Utilities",3.31156269751585
"Ohio",1996,"Transportation & Utilities",3.27580998414017
"Ohio",1997,"Transportation & Utilities",3.2990264255911
"Ohio",1998,"Transportation & Utilities",3.39650863720107
"Ohio",1999,"Transportation & Utilities",3.44740815299446
"Ohio",2000,"Transportation & Utilities",3.48463029139332
"Ohio",2001,"Transportation & Utilities",3.45144877855158
"Ohio",2002,"Transportation & Utilities",3.38842975206612
"Ohio",2003,"Transportation & Utilities",3.40144876521481
"Ohio",2004,"Transportation & Utilities",3.45573552252052
"Ohio",2005,"Transportation & Utilities",3.59702950227578
"Ohio",2006,"Transportation & Utilities",3.76421238547301
"Ohio",2007,"Transportation & Utilities",3.90086604016952
"Ohio",2008,"Transportation & Utilities",3.88302435749189
"Ohio",2009,"Transportation & Utilities",3.67865943814687
"Ohio",2010,"Transportation & Utilities",3.58220810166799
"Ohio",2011,"Transportation & Utilities",3.61009416785763
"Ohio",2012,"Transportation & Utilities",3.64489215271637
"Ohio",2013,"Transportation & Utilities",3.64167995746943
"Ohio",2014,"Transportation & Utilities",3.69379315506821
"Ohio",2015,"Transportation & Utilities",3.8185673458099
"Ohio",2016,"Transportation & Utilities",3.84973270813188
"Oklahoma",1990,"Transportation & Utilities",4.33201058201058
"Oklahoma",1991,"Transportation & Utilities",4.25375571521881
"Oklahoma",1992,"Transportation & Utilities",4.28132081579799
"Oklahoma",1993,"Transportation & Utilities",4.25886271710683
"Oklahoma",1994,"Transportation & Utilities",4.20564360262853
"Oklahoma",1995,"Transportation & Utilities",4.09866887267805
"Oklahoma",1996,"Transportation & Utilities",4.16087751371115
"Oklahoma",1997,"Transportation & Utilities",4.11630882980236
"Oklahoma",1998,"Transportation & Utilities",4.1400178804759
"Oklahoma",1999,"Transportation & Utilities",3.91890975659367
"Oklahoma",2000,"Transportation & Utilities",3.8604898828541
"Oklahoma",2001,"Transportation & Utilities",3.85627796788629
"Oklahoma",2002,"Transportation & Utilities",3.72840658974188
"Oklahoma",2003,"Transportation & Utilities",3.64377974167233
"Oklahoma",2004,"Transportation & Utilities",3.55701990317375
"Oklahoma",2005,"Transportation & Utilities",3.56018882769473
"Oklahoma",2006,"Transportation & Utilities",3.61499648719423
"Oklahoma",2007,"Transportation & Utilities",3.6491316069973
"Oklahoma",2008,"Transportation & Utilities",3.60827927092987
"Oklahoma",2009,"Transportation & Utilities",3.61699413115591
"Oklahoma",2010,"Transportation & Utilities",3.50899742930591
"Oklahoma",2011,"Transportation & Utilities",3.56214742980288
"Oklahoma",2012,"Transportation & Utilities",3.66767858249179
"Oklahoma",2013,"Transportation & Utilities",3.71797223750994
"Oklahoma",2014,"Transportation & Utilities",3.75513161072205
"Oklahoma",2015,"Transportation & Utilities",3.83139465163689
"Oklahoma",2016,"Transportation & Utilities",3.88085003329903
"Oregon",1990,"Transportation & Utilities",3.73496854344191
"Oregon",1991,"Transportation & Utilities",3.68568009573195
"Oregon",1992,"Transportation & Utilities",3.6584410497454
"Oregon",1993,"Transportation & Utilities",3.75711574952562
"Oregon",1994,"Transportation & Utilities",3.83998834159137
"Oregon",1995,"Transportation & Utilities",3.83026398711575
"Oregon",1996,"Transportation & Utilities",3.67751060820368
"Oregon",1997,"Transportation & Utilities",3.51402355697273
"Oregon",1998,"Transportation & Utilities",3.55222734254992
"Oregon",1999,"Transportation & Utilities",3.59440030268634
"Oregon",2000,"Transportation & Utilities",3.56083086053412
"Oregon",2001,"Transportation & Utilities",3.53827944932411
"Oregon",2002,"Transportation & Utilities",3.53290013248376
"Oregon",2003,"Transportation & Utilities",3.53852995362429
"Oregon",2004,"Transportation & Utilities",3.54208167330677
"Oregon",2005,"Transportation & Utilities",3.45786482892032
"Oregon",2006,"Transportation & Utilities",3.42883983090653
"Oregon",2007,"Transportation & Utilities",3.39688041594454
"Oregon",2008,"Transportation & Utilities",3.4165648099645
"Oregon",2009,"Transportation & Utilities",3.31844684282347
"Oregon",2010,"Transportation & Utilities",3.25903727289755
"Oregon",2011,"Transportation & Utilities",3.296906834599
"Oregon",2012,"Transportation & Utilities",3.29898164522227
"Oregon",2013,"Transportation & Utilities",3.27917811492056
"Oregon",2014,"Transportation & Utilities",3.30429732868757
"Oregon",2015,"Transportation & Utilities",3.31255965414631
"Oregon",2016,"Transportation & Utilities",3.29568396355104
"Pennsylvania",1990,"Transportation & Utilities",3.54540006572716
"Pennsylvania",1991,"Transportation & Utilities",3.5625110591196
"Pennsylvania",1992,"Transportation & Utilities",3.62325975227931
"Pennsylvania",1993,"Transportation & Utilities",3.7751677852349
"Pennsylvania",1994,"Transportation & Utilities",3.80550903736213
"Pennsylvania",1995,"Transportation & Utilities",3.79200121770235
"Pennsylvania",1996,"Transportation & Utilities",3.81623311797171
"Pennsylvania",1997,"Transportation & Utilities",3.77511970568117
"Pennsylvania",1998,"Transportation & Utilities",3.77633062902463
"Pennsylvania",1999,"Transportation & Utilities",3.80609834657505
"Pennsylvania",2000,"Transportation & Utilities",3.90283315476086
"Pennsylvania",2001,"Transportation & Utilities",3.92843320080222
"Pennsylvania",2002,"Transportation & Utilities",3.93109070929779
"Pennsylvania",2003,"Transportation & Utilities",3.92160356347439
"Pennsylvania",2004,"Transportation & Utilities",3.93091231178034
"Pennsylvania",2005,"Transportation & Utilities",3.96984043485885
"Pennsylvania",2006,"Transportation & Utilities",4.08025013027619
"Pennsylvania",2007,"Transportation & Utilities",4.14906275328079
"Pennsylvania",2008,"Transportation & Utilities",4.1447561248944
"Pennsylvania",2009,"Transportation & Utilities",4.13595413595414
"Pennsylvania",2010,"Transportation & Utilities",4.15332621842761
"Pennsylvania",2011,"Transportation & Utilities",4.22646686365555
"Pennsylvania",2012,"Transportation & Utilities",4.26141325229662
"Pennsylvania",2013,"Transportation & Utilities",4.30094415217921
"Pennsylvania",2014,"Transportation & Utilities",4.39469320066335
"Pennsylvania",2015,"Transportation & Utilities",4.54966070326959
"Pennsylvania",2016,"Transportation & Utilities",4.67230947039228
"Rhode Island",1990,"Transportation & Utilities",2.11453744493392
"Rhode Island",1991,"Transportation & Utilities",2.1457203489743
"Rhode Island",1992,"Transportation & Utilities",2.28665723715229
"Rhode Island",1993,"Transportation & Utilities",2.16279069767442
"Rhode Island",1994,"Transportation & Utilities",2.28005527406725
"Rhode Island",1995,"Transportation & Utilities",2.23285486443381
"Rhode Island",1996,"Transportation & Utilities",2.3144996596324
"Rhode Island",1997,"Transportation & Utilities",2.26666666666667
"Rhode Island",1998,"Transportation & Utilities",2.2707423580786
"Rhode Island",1999,"Transportation & Utilities",2.27712137486574
"Rhode Island",2000,"Transportation & Utilities",2.30753094189218
"Rhode Island",2001,"Transportation & Utilities",2.32023411371237
"Rhode Island",2002,"Transportation & Utilities",2.27367542761786
"Rhode Island",2003,"Transportation & Utilities",2.31261614701631
"Rhode Island",2004,"Transportation & Utilities",2.23132036847492
"Rhode Island",2005,"Transportation & Utilities",2.21995926680244
"Rhode Island",2006,"Transportation & Utilities",2.23168999797119
"Rhode Island",2007,"Transportation & Utilities",2.25701504676698
"Rhode Island",2008,"Transportation & Utilities",2.26611226611227
"Rhode Island",2009,"Transportation & Utilities",2.1985198084458
"Rhode Island",2010,"Transportation & Utilities",2.24890829694323
"Rhode Island",2011,"Transportation & Utilities",2.32356134636265
"Rhode Island",2012,"Transportation & Utilities",2.34207133648474
"Rhode Island",2013,"Transportation & Utilities",2.31226134917268
"Rhode Island",2014,"Transportation & Utilities",2.29789011907249
"Rhode Island",2015,"Transportation & Utilities",2.34906243560684
"Rhode Island",2016,"Transportation & Utilities",2.3469387755102
"South Carolina",1990,"Transportation & Utilities",3.55459544383346
"South Carolina",1991,"Transportation & Utilities",3.55974086689374
"South Carolina",1992,"Transportation & Utilities",3.49206349206349
"South Carolina",1993,"Transportation & Utilities",3.4576009271779
"South Carolina",1994,"Transportation & Utilities",3.5048049745619
"South Carolina",1995,"Transportation & Utilities",3.5079141966632
"South Carolina",1996,"Transportation & Utilities",3.4681042228212
"South Carolina",1997,"Transportation & Utilities",3.42079236721159
"South Carolina",1998,"Transportation & Utilities",3.2754649137592
"South Carolina",1999,"Transportation & Utilities",3.38918090232151
"South Carolina",2000,"Transportation & Utilities",3.53290183387271
"South Carolina",2001,"Transportation & Utilities",3.4271860708579
"South Carolina",2002,"Transportation & Utilities",3.4087111507185
"South Carolina",2003,"Transportation & Utilities",3.42393418931688
"South Carolina",2004,"Transportation & Utilities",3.41599605846609
"South Carolina",2005,"Transportation & Utilities",3.4140318857695
"South Carolina",2006,"Transportation & Utilities",3.41624685138539
"South Carolina",2007,"Transportation & Utilities",3.42416452442159
"South Carolina",2008,"Transportation & Utilities",3.39528605544596
"South Carolina",2009,"Transportation & Utilities",3.30687830687831
"South Carolina",2010,"Transportation & Utilities",3.26266975819808
"South Carolina",2011,"Transportation & Utilities",3.31223398450289
"South Carolina",2012,"Transportation & Utilities",3.36873725995065
"South Carolina",2013,"Transportation & Utilities",3.41399263545502
"South Carolina",2014,"Transportation & Utilities",3.52585455849946
"South Carolina",2015,"Transportation & Utilities",3.61788010165944
"South Carolina",2016,"Transportation & Utilities",3.66132723112128
"South Dakota",1990,"Transportation & Utilities",3.4315424610052
"South Dakota",1991,"Transportation & Utilities",3.41216216216216
"South Dakota",1992,"Transportation & Utilities",3.50877192982456
"South Dakota",1993,"Transportation & Utilities",3.49386213408876
"South Dakota",1994,"Transportation & Utilities",3.47747202902933
"South Dakota",1995,"Transportation & Utilities",3.42105263157895
"South Dakota",1996,"Transportation & Utilities",3.42939481268012
"South Dakota",1997,"Transportation & Utilities",3.34277620396601
"South Dakota",1998,"Transportation & Utilities",3.27595780122154
"South Dakota",1999,"Transportation & Utilities",3.21447866018368
"South Dakota",2000,"Transportation & Utilities",3.17628374801482
"South Dakota",2001,"Transportation & Utilities",3.19514127277528
"South Dakota",2002,"Transportation & Utilities",3.125
"South Dakota",2003,"Transportation & Utilities",3.03911205073996
"South Dakota",2004,"Transportation & Utilities",2.99713317696117
"South Dakota",2005,"Transportation & Utilities",3.10176877723661
"South Dakota",2006,"Transportation & Utilities",3.18615153035625
"South Dakota",2007,"Transportation & Utilities",3.17343173431734
"South Dakota",2008,"Transportation & Utilities",3.20855614973262
"South Dakota",2009,"Transportation & Utilities",3.1706712905623
"South Dakota",2010,"Transportation & Utilities",3.10019841269841
"South Dakota",2011,"Transportation & Utilities",3.0920245398773
"South Dakota",2012,"Transportation & Utilities",3.01932367149758
"South Dakota",2013,"Transportation & Utilities",3.01651903279866
"South Dakota",2014,"Transportation & Utilities",3.09181024309653
"South Dakota",2015,"Transportation & Utilities",3.12864814382442
"South Dakota",2016,"Transportation & Utilities",3.09683383406517
"Tennessee",1990,"Transportation & Utilities",4.62204007285975
"Tennessee",1991,"Transportation & Utilities",4.69829360903975
"Tennessee",1992,"Transportation & Utilities",4.76042176447035
"Tennessee",1993,"Transportation & Utilities",4.80847595762021
"Tennessee",1994,"Transportation & Utilities",4.8598516075845
"Tennessee",1995,"Transportation & Utilities",4.72308798849197
"Tennessee",1996,"Transportation & Utilities",4.77278997359398
"Tennessee",1997,"Transportation & Utilities",4.74166248019477
"Tennessee",1998,"Transportation & Utilities",4.8554344535271
"Tennessee",1999,"Transportation & Utilities",5.05317171116234
"Tennessee",2000,"Transportation & Utilities",5.12661007025761
"Tennessee",2001,"Transportation & Utilities",5.3379459137745
"Tennessee",2002,"Transportation & Utilities",5.18315568232998
"Tennessee",2003,"Transportation & Utilities",5.2202651444023
"Tennessee",2004,"Transportation & Utilities",5.18458297919515
"Tennessee",2005,"Transportation & Utilities",5.23130764463563
"Tennessee",2006,"Transportation & Utilities",5.28263916340245
"Tennessee",2007,"Transportation & Utilities",5.25487953099306
"Tennessee",2008,"Transportation & Utilities",5.15712844168949
"Tennessee",2009,"Transportation & Utilities",5.02690942402382
"Tennessee",2010,"Transportation & Utilities",5.02810385041869
"Tennessee",2011,"Transportation & Utilities",5.12887953708574
"Tennessee",2012,"Transportation & Utilities",5.22283609576427
"Tennessee",2013,"Transportation & Utilities",5.26811594202899
"Tennessee",2014,"Transportation & Utilities",5.27248246049182
"Tennessee",2015,"Transportation & Utilities",5.4182936521649
"Tennessee",2016,"Transportation & Utilities",5.50947467799582
"Texas",1990,"Transportation & Utilities",4.23396999593022
"Texas",1991,"Transportation & Utilities",4.34028259722955
"Texas",1992,"Transportation & Utilities",4.28011833671177
"Texas",1993,"Transportation & Utilities",4.31131987598302
"Texas",1994,"Transportation & Utilities",4.33978500147699
"Texas",1995,"Transportation & Utilities",4.32327794805614
"Texas",1996,"Transportation & Utilities",4.24656873386883
"Texas",1997,"Transportation & Utilities",4.18734886088838
"Texas",1998,"Transportation & Utilities",4.24351159499426
"Texas",1999,"Transportation & Utilities",4.26251985983851
"Texas",2000,"Transportation & Utilities",4.27641313998224
"Texas",2001,"Transportation & Utilities",4.23935707624766
"Texas",2002,"Transportation & Utilities",4.14972899728997
"Texas",2003,"Transportation & Utilities",4.12735221845182
"Texas",2004,"Transportation & Utilities",4.17729357557438
"Texas",2005,"Transportation & Utilities",4.16504635788698
"Texas",2006,"Transportation & Utilities",4.15020349959894
"Texas",2007,"Transportation & Utilities",4.15412055771849
"Texas",2008,"Transportation & Utilities",4.13440577313388
"Texas",2009,"Transportation & Utilities",4.0614634806742
"Texas",2010,"Transportation & Utilities",4.03874885536652
"Texas",2011,"Transportation & Utilities",4.08894588936459
"Texas",2012,"Transportation & Utilities",4.12665835959833
"Texas",2013,"Transportation & Utilities",4.12767320214924
"Texas",2014,"Transportation & Utilities",4.16425879126092
"Texas",2015,"Transportation & Utilities",4.27474999368139
"Texas",2016,"Transportation & Utilities",4.33307838116458
